id,label,speak,aliases,category,pos,intent,core,safety,tier,words,composable,components,sources,list_count,corpus_freq,score
card_2683,sport,Sport,sports,activities,noun,content,0,0,fringe,1,0,,consensus16,16,6,9.32
card_2684,spray,Spray,sprayed|spraying|sprays,things,noun,content,0,0,fringe,1,0,,consensus6,6,2,4.05
card_2685,sprinkles,Sprinkles,,food,noun,content,0,0,fringe,1,0,,consensus5,5,1,3.04
card_2686,sprite,Sprite,,things,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2687,square root,Square root,,quantity,noun,content,0,0,fringe,2,0,,consensus4,4,0,1.6
card_2688,squash,Squash,,drink,noun,content,0,0,fringe,1,0,,consensus5,5,1,3.04
card_2689,squeeze,Squeeze,squeezed|squeezes|squeezing,actions,noun,content,0,0,fringe,1,0,,consensus12,12,1,5.84
card_2690,squid,Squid,,food,noun,content,0,0,fringe,1,0,,consensus4,4,1,2.64
card_2691,squirrel,Squirrel,,animals,noun,content,0,0,fringe,1,0,,consensus19,19,0,7.6
card_2692,st,St,,things,noun,content,0,0,fringe,1,0,,consensus6,6,5,5.09
card_2693,staff,Staff,,people,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2694,stairs,Stairs,,things,noun,content,0,0,fringe,1,0,,consensus17,17,3,8.88
card_2695,stamp,Stamp,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,4,5.61
card_2696,start,Start,started|starting|starts,actions,noun,content,0,0,fringe,1,0,,consensus19,19,87,14.32
card_2697,state,State,stated|states|stating,places,noun,content,0,0,fringe,1,0,,consensus12,12,7,7.92
card_2698,station,Station,,things,noun,content,0,0,fringe,1,0,,consensus9,9,10,7.2
card_2699,stay,Stay,stayed|staying|stays,actions,noun,content,0,0,fringe,1,0,,consensus17,17,46,12.58
card_2700,steak,Steak,,food,noun,content,0,0,fringe,1,0,,consensus17,17,12,10.65
card_2701,steal,Steal,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,10,6.4
card_2702,stegosaurus,Stegosaurus,,animals,noun,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2703,step,Step,stepped|stepping|steps,activities,noun,content,0,0,fringe,1,0,,consensus7,7,13,6.76
card_2704,sticker,Sticker,,school,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2705,still,Still,,core,func,content,0,0,fringe,1,0,,consensus10,10,83,10.65
card_2706,sting,Sting,stinging|stings|stung,actions,verb,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2707,stingray,Stingray,,animals,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2708,stink bug,Stink bug,,animals,noun,content,0,0,fringe,2,0,,consensus4,4,0,1.6
card_2709,stinky,Stinky,,describing,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2710,stir,Stir,stirred|stirring|stirs,actions,noun,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2711,stock,Stock,stocking,things,noun,content,0,0,fringe,1,0,,consensus11,11,3,6.48
card_2712,stop sign,Stop sign,,phrases,phrase,refuse,0,1,fringe,2,1,card_0213|card_2603,consensus10,10,0,4.0
card_2713,store,Store,stored|stores|storing,things,noun,content,0,0,fringe,1,0,,consensus19,19,88,14.33
card_2714,stork,Stork,,animals,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2715,storm,Storm,stormed|storming|storms,weather,noun,content,0,0,fringe,1,0,,consensus19,19,7,10.72
card_2716,story,Story,,ideas,noun,content,0,0,fringe,1,0,,consensus22,22,11,12.53
card_2717,stove,Stove,,home,noun,content,0,0,fringe,1,0,,consensus19,19,1,8.64
card_2718,straight,Straight,,describing,noun,content,0,0,fringe,1,0,,consensus18,18,5,9.89
card_2719,strange,Strange,stranger|strangest,describing,noun,content,0,0,fringe,1,0,,consensus13,13,1,6.24
card_2720,street,Street,,things,noun,content,0,0,fringe,1,0,,consensus15,15,19,10.49
card_2721,streetcar,Streetcar,,transport,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2722,stretch,Stretch,stretched|stretches|stretching,actions,noun,content,0,0,fringe,1,0,,consensus11,11,5,7.09
card_2723,string,String,strings,things,noun,content,0,0,fringe,1,0,,consensus12,12,1,5.84
card_2724,string cheese,String cheese,,food,noun,content,0,0,fringe,2,1,card_2723|card_0377,consensus10,10,0,4.0
card_2725,strong,Strong,stronger|strongest,describing,adj,content,0,0,fringe,1,0,,consensus17,17,4,9.21
card_2726,student,Student,,school,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2727,study,Study,studied|studies|studying,activities,noun,content,0,0,fringe,1,0,,consensus16,16,26,11.34
card_2728,stuff,Stuff,stuffed|stuffing|stuffs,things,noun,content,0,0,fringe,1,0,,consensus11,11,26,9.34
card_2729,stupid,Stupid,,describing,adj,content,0,0,fringe,1,0,,consensus12,12,9,8.25
card_2730,submarine,Submarine,,transport,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2731,subtraction,Subtraction,,activities,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2732,subway,Subway,,things,noun,content,0,0,fringe,1,0,,consensus14,14,2,7.25
card_2733,success,Success,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,4,4.41
card_2734,such,Such,,describing,adj,content,0,0,fringe,1,0,,consensus4,4,26,6.54
card_2735,suck,Suck,sucked|sucking|sucks,actions,noun,content,0,0,fringe,1,0,,consensus9,9,14,7.66
card_2736,sugar,Sugar,,food,noun,content,0,0,fringe,1,0,,consensus20,20,23,12.77
card_2737,suggest,Suggest,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,6,5.72
card_2738,sun hat,Sun hat,,clothes,noun,content,0,0,fringe,2,1,card_0760|card_1875,consensus9,9,0,3.6
card_2739,sunflower seeds,Sunflower seeds,,food,noun,content,0,0,fringe,2,0,,consensus9,9,0,3.6
card_2740,sunny,Sunny,,describing,noun,content,0,0,fringe,1,0,,consensus15,15,13,9.96
card_2741,sunrise,Sunrise,,time,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2742,sunscreen,Sunscreen,,things,noun,content,0,0,fringe,1,0,,consensus15,15,3,8.08
card_2743,sunset,Sunset,,time,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2744,super,Super,,describing,noun,content,0,0,fringe,1,0,,consensus11,11,5,7.09
card_2745,support,Support,supported,actions,noun,content,0,0,fringe,1,0,,consensus4,4,11,5.33
card_2746,suppose,Suppose,supposed|supposes|supposing,actions,noun,content,0,0,fringe,1,0,,consensus4,4,24,6.43
card_2747,surf,Surf,surfed|surfing|surfs,activities,noun,content,0,0,fringe,1,0,,consensus5,5,3,4.08
card_2748,surgery,Surgery,,ideas,noun,content,0,0,fringe,1,0,,consensus16,16,8,9.7
card_2749,surprise,Surprise,surprising,feelings,adj,feeling,0,0,fringe,1,0,,consensus16,16,23,11.17
card_2750,sushi,Sushi,,food,noun,content,0,0,fringe,1,0,,consensus5,5,8,5.3
card_2751,swear,Swear,,actions,noun,content,0,0,fringe,1,0,,consensus6,6,2,4.05
card_2752,sweat,Sweat,sweats,body,noun,content,0,0,fringe,1,0,,consensus13,13,3,7.28
card_2753,sweater,Sweater,,clothes,noun,content,0,0,fringe,1,0,,consensus13,13,10,8.8
card_2754,sweatshirt,Sweatshirt,,clothes,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2755,sweep,Sweep,,actions,noun,content,0,0,fringe,1,0,,consensus7,7,2,4.45
card_2756,sweet,Sweet,,describing,noun,content,0,0,fringe,1,0,,consensus19,19,18,12.02
card_2757,swim,Swim,swam|swimming|swims,actions,noun,content,0,0,fringe,1,0,,consensus19,19,6,10.52
card_2758,swimsuit,Swimsuit,,clothes,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2759,swing,Swing,swings|swung,actions,verb,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2760,switch,Switch,switches,technology,noun,content,0,0,fringe,1,0,,consensus11,11,16,8.65
card_2761,syrup,Syrup,,food,noun,content,0,0,fringe,1,0,,consensus13,13,1,6.24
card_2762,tablespoon,Tablespoon,,quantity,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2763,tablet,Tablet,,technology,noun,content,0,0,fringe,1,0,,consensus14,14,5,8.29
card_2764,taco,Taco,tacos,people,noun,content,0,0,fringe,1,0,,consensus20,20,3,10.08
card_2765,tadpole,Tadpole,,animals,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2766,tail,Tail,,animals,noun,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2767,take off,Take off,,actions,phrase,content,0,0,fringe,2,1,card_0216|card_0157,consensus11,11,1,5.44
card_2768,tambourine,Tambourine,,music,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2769,tan,Tan,,colours,adj,content,0,0,fringe,1,0,,consensus8,8,4,5.61
card_2770,tank,Tank,,transport,noun,content,0,0,fringe,1,0,,consensus12,12,4,7.21
card_2771,tape,Tape,,things,noun,content,0,0,fringe,1,0,,consensus20,20,2,9.65
card_2772,tartar sauce,Tartar sauce,,food,noun,content,0,0,fringe,2,0,,consensus11,11,0,4.4
card_2773,taste,Taste,tasted|tastes|tasting,ideas,noun,content,0,0,fringe,1,0,,consensus21,21,15,12.56
card_2774,tasty,Tasty,tastier|tastiest,describing,noun,content,0,0,fringe,1,0,,consensus12,12,3,6.88
card_2775,teach,Teach,taught|teaches|teaching,actions,noun,content,0,0,fringe,1,0,,consensus18,18,14,11.26
card_2776,team,Team,,people,noun,content,0,0,fringe,1,0,,consensus15,15,11,9.73
card_2777,teapot,Teapot,,home,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2778,tear,Tear,tears,actions,noun,content,0,0,fringe,1,0,,consensus10,10,4,6.41
card_2779,tease,Tease,teased|teases|teasing,actions,noun,content,0,0,fringe,1,0,,consensus6,6,3,4.48
card_2780,teaspoon,Teaspoon,,quantity,noun,content,0,0,fringe,1,0,,consensus10,10,2,5.65
card_2781,technology,Technology,,activities,noun,content,0,0,fringe,1,0,,consensus16,16,2,8.05
card_2782,telescope,Telescope,,actions,noun,content,0,0,fringe,1,0,,consensus15,15,0,6.0
card_2783,television,Television,,technology,noun,content,0,0,fringe,1,0,,consensus9,9,10,7.2
card_2784,temperature,Temperature,,health,noun,content,0,0,fringe,1,0,,consensus8,8,7,6.32
card_2785,tendon,Tendon,,body,noun,content,0,0,fringe,1,0,,consensus9,9,0,3.6
card_2786,tent,Tent,,things,noun,content,0,0,fringe,1,0,,consensus13,13,1,6.24
card_2787,teriyaki,Teriyaki,,food,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2788,terrible,Terrible,,feelings,adj,feeling,0,0,fringe,1,0,,consensus13,13,9,8.65
card_2789,test,Test,tested|testing|tests,school,noun,content,0,0,fringe,1,0,,consensus18,18,26,12.14
card_2790,tetra,Tetra,,animals,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2791,text,Text,texts,technology,noun,content,0,0,fringe,1,0,,consensus12,12,20,9.37
card_2792,texting,Texting,,actions,verb,content,0,0,fringe,1,0,,consensus7,7,1,3.84
card_2793,th,Th,,time,noun,content,0,0,fringe,1,0,,consensus5,5,16,6.25
card_2794,than,Than,,core,func,content,0,0,fringe,1,0,,consensus9,9,53,9.58
card_2795,thank,Thank,thanked|thanking,actions,noun,social,0,0,fringe,1,0,,consensus12,12,427,13.89
card_2796,thanks,Thanks,,ideas,noun,social,0,0,fringe,1,0,,consensus6,6,427,11.49
card_2797,thanksgiving,Thanksgiving,,time,verb,content,0,0,fringe,1,0,,consensus18,18,0,7.2
card_2798,that's,That's,,things,noun,content,0,0,fringe,1,0,,consensus4,4,244,9.85
card_2799,the,The,,core,func,content,0,0,fringe,1,0,,consensus18,18,2799,19.11
card_2800,theater,Theater,,things,noun,content,0,0,fringe,1,0,,consensus12,12,7,7.92
card_2801,their,Their,,core,pron,content,0,0,fringe,1,0,,consensus13,13,32,10.44
card_2802,theirs,Theirs,,core,pron,content,0,0,fringe,1,0,,consensus14,14,0,5.6
card_2803,them,Them,,core,pron,content,0,0,fringe,1,0,,consensus18,18,149,14.72
card_2804,therapist,Therapist,,people,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2805,therapy,Therapy,therapies,health,noun,content,0,0,fringe,1,0,,consensus13,13,6,8.12
card_2806,there's,There's,,things,noun,content,0,0,fringe,1,0,,corpus41,3,41,6.81
card_2807,thermostat,Thermostat,,things,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2808,thing,Thing,,describing,noun,content,0,0,fringe,1,0,,consensus19,19,115,14.73
card_2809,things,Things,,things,noun,content,0,0,fringe,1,0,,corpus115,3,115,8.33
card_2810,this app is called coughdrop,This app is called coughdrop,,phrases,phrase,statement,0,0,fringe,5,0,,consensus9,9,0,2.1
card_2811,though,Though,,core,func,content,0,0,fringe,1,0,,consensus12,12,56,10.86
card_2812,thousand,Thousand,,numbers,num,content,0,0,fringe,1,0,,consensus6,6,0,2.4
card_2813,thread,Thread,,actions,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2814,throw,Throw,threw|throwing|thrown|throws,actions,noun,content,0,0,fringe,1,0,,consensus18,18,12,11.05
card_2815,thunder,Thunder,thundering,activities,noun,content,0,0,fringe,1,0,,consensus19,19,2,9.25
card_2816,tick,Tick,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2817,ticket,Ticket,,ideas,noun,content,0,0,fringe,1,0,,consensus11,11,21,9.04
card_2818,tight,Tight,tighter|tightest,describing,noun,content,0,0,fringe,1,0,,consensus16,16,1,7.44
card_2819,tights,Tights,,clothes,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2820,time out,Time out,,activities,phrase,content,0,0,fringe,2,1,card_0790|card_0164,consensus6,6,0,2.4
card_2821,tire,Tire,,things,noun,content,0,0,fringe,1,0,,consensus11,11,64,10.66
card_2822,tissue,Tissue,,body,noun,content,0,0,fringe,1,0,,consensus8,8,2,4.85
card_2823,toaster,Toaster,,people,noun,content,0,0,fringe,1,0,,consensus11,11,0,4.4
card_2824,today is,Today is,,actions,phrase,content,0,0,fringe,2,1,card_0233|card_0105,consensus6,6,3,4.48
card_2825,toe,Toe,toes,body,noun,content,0,0,fringe,1,0,,consensus15,15,3,8.08
card_2826,together,Together,,describing,adv,content,0,0,fringe,1,0,,consensus15,15,33,11.29
card_2827,toilet,Toilet,bathroom|restroom|loo|wc,things,noun,content,0,0,fringe,1,0,,consensus20,20,6,10.92
card_2828,toilet paper,Toilet paper,,things,noun,content,0,0,fringe,2,1,card_2827|card_2302,consensus14,14,2,7.25
card_2829,ton,Ton,,quantity,noun,content,0,0,fringe,1,0,,consensus4,4,2,3.25
card_2830,tonga,Tonga,,places,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2831,tonight,Tonight,,describing,noun,content,0,0,fringe,1,0,,consensus18,18,80,13.79
card_2832,tool,Tool,tools,things,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2833,tooth,Tooth,,body,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2834,top,Top,,places,noun,content,0,0,fringe,1,0,,consensus19,19,10,11.2
card_2835,tornado,Tornado,,weather,noun,content,0,0,fringe,1,0,,consensus17,17,2,8.45
card_2836,tortellini,Tortellini,,food,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2837,tortilla,Tortilla,,food,noun,content,0,0,fringe,1,0,,consensus8,8,0,3.2
card_2838,total,Total,,describing,adj,content,0,0,fringe,1,0,,consensus11,11,6,7.32
card_2839,totally,Totally,,describing,adv,content,0,0,fringe,1,0,,consensus11,11,6,7.32
card_2840,touch,Touch,touched|touches|touching,actions,noun,content,0,0,fringe,1,0,,consensus16,16,7,9.52
card_2841,tough,Tough,,describing,adj,content,0,0,fringe,1,0,,consensus6,6,3,4.48
card_2842,tow truck,Tow truck,,transport,noun,content,0,0,fringe,2,0,,consensus7,7,0,2.8
card_2843,towards,Towards,,things,noun,content,0,0,fringe,1,0,,consensus5,5,2,3.65
card_2844,town,Town,,places,noun,content,0,0,fringe,1,0,,consensus15,15,12,9.85
card_2845,toy,Toy,,things,noun,content,0,0,fringe,1,0,,consensus18,18,2,8.85
card_2846,track,Track,,nature,noun,content,0,0,fringe,1,0,,consensus10,10,5,6.69
card_2847,trade,Trade,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,1,3.04
card_2848,trailer,Trailer,,people,noun,content,0,0,fringe,1,0,,consensus14,14,3,7.68
card_2849,transportation,Transportation,,things,noun,content,0,0,fringe,1,0,,consensus9,9,2,5.25
card_2850,trash,Trash,trashed|trashes|trashing,things,noun,content,0,0,fringe,1,0,,consensus4,4,8,4.9
card_2851,travel,Travel,traveled|traveling|travels,actions,noun,content,0,0,fringe,1,0,,consensus18,18,8,10.5
card_2852,tray,Tray,,things,noun,content,0,0,fringe,1,0,,consensus6,6,3,4.48
card_2853,treat,Treat,,actions,noun,content,0,0,fringe,1,0,,consensus9,9,5,6.29
card_2854,treatment,Treatment,,activities,noun,content,0,0,fringe,1,0,,consensus5,5,4,4.41
card_2855,trial,Trial,,activities,noun,content,0,0,fringe,1,0,,consensus4,4,1,2.64
card_2856,triassic,Triassic,,time,adj,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2857,triceratops,Triceratops,,animals,noun,content,0,0,fringe,1,0,,consensus16,16,0,6.4
card_2858,trick,Trick,tricked|tricking|tricks,activities,noun,content,0,0,fringe,1,0,,consensus8,8,1,4.24
card_2859,trilobite,Trilobite,,animals,noun,content,0,0,fringe,1,0,,consensus4,4,0,1.6
card_2860,trip,Trip,tripped|tripping|trips,activities,noun,content,0,0,fringe,1,0,,consensus18,18,18,11.62
card_2861,trombone,Trombone,,music,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2862,tropical storm,Tropical storm,,weather,noun,content,0,0,fringe,2,0,,consensus5,5,0,2.0
card_2863,trouble,Trouble,troubled|troubles|troubling,ideas,noun,content,0,0,fringe,1,0,,consensus16,16,15,10.56
card_2864,trout,Trout,,food,noun,content,0,0,fringe,1,0,,consensus5,5,0,2.0
card_2865,truck,Truck,trucks,transport,noun,content,0,0,fringe,1,0,,consensus19,19,4,10.01
card_2866,true,True,truer|truest,describing,adj,content,0,0,fringe,1,0,,consensus17,17,18,11.22
card_2867,trumpet,Trumpet,,music,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2868,trunk,Trunk,,nature,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2869,truth,Truth,,ideas,noun,content,0,0,fringe,1,0,,consensus10,10,3,6.08
card_2870,tuna,Tuna,,nature,noun,content,0,0,fringe,1,0,,consensus14,14,5,8.29
card_2871,turtle,Turtle,,clothes,noun,content,0,0,fringe,1,0,,consensus13,13,3,7.28
card_2872,tutor,Tutor,tutored|tutoring|tutors,people,noun,content,0,0,fringe,1,0,,consensus5,5,5,4.69
card_2873,tv,Tv,tvs,technology,noun,content,0,0,fringe,1,0,,consensus15,15,71,12.41
card_2874,tweet tweet,Tweet tweet,,activities,phrase,content,0,0,fringe,2,0,,consensus4,4,0,1.6
card_2875,twitter,Twitter,,activities,noun,content,0,0,fringe,1,0,,consensus13,13,0,5.2
card_2876,tylenol,Tylenol,,things,noun,content,0,0,fringe,1,0,,consensus5,5,3,4.08
card_2877,type,Type,,ideas,noun,content,0,0,fringe,1,0,,consensus8,8,37,8.66
card_2878,tyrannosaurus rex,Tyrannosaurus rex,,animals,noun,content,0,0,fringe,2,0,,consensus14,14,0,5.6
card_2879,uh oh,Uh oh,,places,noun,content,0,0,fringe,2,0,,consensus15,15,2,7.65
card_2880,um,Um,,things,noun,content,0,0,fringe,1,0,,consensus4,4,7,4.72
card_2881,uncle,Uncle,,people,noun,content,0,0,fringe,1,0,,consensus15,15,6,8.92
card_2882,undershirt,Undershirt,,clothes,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2883,understand,Understand,understanding|understands|understood,actions,noun,content,0,0,fringe,1,0,,consensus19,19,26,12.54
card_2884,underwear,Underwear,,clothes,adj,content,0,0,fringe,1,0,,consensus21,21,3,10.48
card_2885,undress,Undress,,actions,noun,content,0,0,fringe,1,0,,consensus10,10,0,4.0
card_2886,unfair,Unfair,,describing,noun,content,0,0,fringe,1,0,,consensus9,9,1,4.64
card_2887,unicycle,Unicycle,,transport,noun,content,0,0,fringe,1,0,,consensus7,7,0,2.8
card_2888,uniform,Uniform,,clothes,noun,content,0,0,fringe,1,0,,consensus4,4,2,3.25
card_2889,united states,United states,,places,noun,content,0,0,fringe,2,0,,consensus5,5,1,3.04
card_2890,universe,Universe,,nature,noun,content,0,0,fringe,1,0,,consensus17,17,0,6.8
card_2891,university,University,,people,noun,content,0,0,fringe,1,0,,consensus4,4,3,3.68
card_2892,unless,Unless,,core,func,content,0,0,fringe,1,0,,consensus8,8,4,5.61
card_2893,until,Until,,core,func,content,0,0,fringe,1,0,,consensus13,13,35,10.58
card_2894,upset,Upset,,feelings,adj,feeling,0,0,fringe,1,0,,consensus11,11,10,8.0
card_2895,upstairs,Upstairs,,describing,noun,content,0,0,fringe,1,0,,consensus15,15,4,8.41
card_2896,urgent,Urgent,,describing,noun,content,0,0,fringe,1,0,,consensus7,7,3,4.88
card_2897,us,Us,,core,pron,content,0,0,fringe,1,0,,consensus19,19,53,13.58
card_2898,use,Use,used|uses|using,actions,noun,content,0,0,fringe,1,0,,consensus19,19,112,14.69
card_2899,usual,Usual,,describing,adj,content,0,0,fringe,1,0,,consensus10,10,13,7.96
card_2900,usually,Usually,,describing,adv,content,0,0,fringe,1,0,,consensus6,6,13,6.36
card_2901,vacation,Vacation,vacationed|vacationing|vacations,time,noun,content,0,0,fringe,1,0,,consensus18,18,18,11.62
card_2902,vacuum,Vacuum,vacuumed|vacuuming|vacuums,describing,noun,content,0,0,fringe,1,0,,consensus17,17,2,8.45
card_2903,vagina,Vagina,,body,noun,content,0,0,fringe,1,0,,consensus15,15,0,6.0
